created_at,keyword,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean,predicted_label,predicted
Sun Mar 24 15:23:01 +0000 2024,perindo,Saatnya pinned kembali mars perindo,It's time for Pinned to return Mars Perindo,It s time for Pinned to return Mars Perindo,it s time for pinned to return mars perindo,time pinned return mars perindo,"['time', 'pinned', 'return', 'mars', 'perindo']","['time', 'pin', 'return', 'mar', 'perindo']",time pin return mar perindo,positive,0.9904693
Sun Mar 24 15:22:38 +0000 2024,perindo,@alif_purnama1 @galeri_futsal @timnasfutsalIDN Sampe Perindo masuk Sena......,@alif_purnama1 @galeri_futsal @timnasfutsalidn until Perindo entered Sena ......,until Perindo entered Sena,until perindo entered sena,perindo entered sena,"['perindo', 'entered', 'sena']","['perindo', 'enter', 'sena']",perindo enter sena,positive,0.9999988
Sun Mar 24 14:03:03 +0000 2024,perindo,@convomf Apalah dayaku yang playlistnya mars perindo ,@convomf whatever my playlist is Mars Perindo,whatever my playlist is Mars Perindo,whatever my playlist is mars perindo,whatever playlist mars perindo,"['whatever', 'playlist', 'mars', 'perindo']","['whatev', 'playlist', 'mar', 'perindo']",whatev playlist mar perindo,negative,0.001416716
Sun Mar 24 13:42:37 +0000 2024,perindo,@DomLica_ Amanda trauma kejadian Mars Perindo ,@Domlica_ Amanda Trauma Mars Perindo,Amanda Trauma Mars Perindo,amanda trauma mars perindo,amanda trauma mars perindo,"['amanda', 'trauma', 'mars', 'perindo']","['amanda', 'trauma', 'mar', 'perindo']",amanda trauma mar perindo,positive,0.9901467
Sun Mar 24 13:25:55 +0000 2024,perindo,@Abaaah Level Demokrat segitu doank. Bertahan di parlemen meski suara turun. Kalo cuma masuk pemerintahan doank knp ndak dr dulu pake pura2 oposisi. Perindo dan psi ndak perlu msk parlemn klo cuma msk pmerintahn. Capres yg d usung menang meski nabrak konstitusi. Partai haha hihi doank.,"@Abaaah Democratic level is that much.Survive in parliament despite the sound down.If you only enter the government, why don't you use opposition pretending.Perindo and PSI don't need to be parlemn if only the government.The presidential candidate wins even though it crashes into the constitution.Haha hihi doank party.",Democratic level is that much Survive in parliament despite the sound down If you only enter the government why don t you use opposition pretending Perindo and PSI don t need to be parlemn if only the government The presidential candidate wins even though it crashes into the constitution Haha hihi doank party,democratic level is that much survive in parliament despite the sound down if you only enter the government why don t you use opposition pretending perindo and psi don t need to be parlemn if only the government the presidential candidate wins even though it crashes into the constitution haha hihi doank party,democratic level much survive parliament despite sound enter government use opposition pretending perindo psi need parlemn government presidential candidate wins even though crashes constitution haha hihi doank party,"['democratic', 'level', 'much', 'survive', 'parliament', 'despite', 'sound', 'enter', 'government', 'use', 'opposition', 'pretending', 'perindo', 'psi', 'need', 'parlemn', 'government', 'presidential', 'candidate', 'wins', 'even', 'though', 'crashes', 'constitution', 'haha', 'hihi', 'doank', 'party']","['democrat', 'level', 'much', 'surviv', 'parliament', 'despit', 'sound', 'enter', 'govern', 'use', 'opposit', 'pretend', 'perindo', 'psi', 'need', 'parlemn', 'govern', 'presidenti', 'candid', 'win', 'even', 'though', 'crash', 'constitut', 'haha', 'hihi', 'doank', 'parti']",democrat level much surviv parliament despit sound enter govern use opposit pretend perindo psi need parlemn govern presidenti candid win even though crash constitut haha hihi doank parti,positive,0.9999961
Sun Mar 24 13:22:38 +0000 2024,perindo,@ekky1995 Hanura malahan sama mas dengan PPP cuma formalnya ya itu Agustus. Aslinya udah bersikap di April mas. Sementara kalo Perindo ya dimulai dari 2 Capres yaitu Prabowo n Ganjar presentasi. Barulah Perindo tetapin ama Ganjar kalo gasalah pake survey internal juga di kader mas,"@Ekky1995 Hanura is even the same as Mas with PPP only formal it is August.Originally already behaved in April, bro.Meanwhile, if Perindo starts from 2 presidential candidates namely Prabowo and Ganjar Presentation.Then Perindo keeps on Ganjar if you use internal surveys in the cadre mas",Hanura is even the same as Mas with PPP only formal it is August Originally already behaved in April bro Meanwhile if Perindo starts from  presidential candidates namely Prabowo and Ganjar Presentation Then Perindo keeps on Ganjar if you use internal surveys in the cadre mas,hanura is even the same as mas with ppp only formal it is august originally already behaved in april bro meanwhile if perindo starts from  presidential candidates namely prabowo and ganjar presentation then perindo keeps on ganjar if you use internal surveys in the cadre mas,hanura even mas ppp formal august originally already behaved april bro meanwhile perindo starts presidential candidates namely prabowo ganjar presentation perindo keeps ganjar use internal surveys cadre mas,"['hanura', 'even', 'mas', 'ppp', 'formal', 'august', 'originally', 'already', 'behaved', 'april', 'bro', 'meanwhile', 'perindo', 'starts', 'presidential', 'candidates', 'namely', 'prabowo', 'ganjar', 'presentation', 'perindo', 'keeps', 'ganjar', 'use', 'internal', 'surveys', 'cadre', 'mas']","['hanura', 'even', 'ma', 'ppp', 'formal', 'august', 'origin', 'alreadi', 'behav', 'april', 'bro', 'meanwhil', 'perindo', 'start', 'presidenti', 'candid', 'name', 'prabowo', 'ganjar', 'present', 'perindo', 'keep', 'ganjar', 'use', 'intern', 'survey', 'cadr', 'ma']",hanura even ma ppp formal august origin alreadi behav april bro meanwhil perindo start presidenti candid name prabowo ganjar present perindo keep ganjar use intern survey cadr ma,positive,0.9999999
Sun Mar 24 13:21:15 +0000 2024,perindo,@ekky1995 Bener banget PPP kalo gasalah sentimennya karna ada Jokowi dibelakang Ganjar karna declarenya kan setelah PDIP declare Ganjar dengan jaminan Jokowi tadi ampe bela2in KIB bubar Perindo juga sama. Padahal orang memperkirakan justru Perindo akan ke Prabowo n PSI ke Ganjar.,@Ekky1995 Really PPP If the Gas is the sentiment because there is Jokowi behind Ganjar because the declaration is after PDIP Declare Ganjar with the guarantee of Jokowi until Bela2in KIB Disbanding Perindo is the same.Even though people estimate that Perindo will go to Prabowo and Psi to Ganjar.,Really PPP If the Gas is the sentiment because there is Jokowi behind Ganjar because the declaration is after PDIP Declare Ganjar with the guarantee of Jokowi until Belain KIB Disbanding Perindo is the same Even though people estimate that Perindo will go to Prabowo and Psi to Ganjar,really ppp if the gas is the sentiment because there is jokowi behind ganjar because the declaration is after pdip declare ganjar with the guarantee of jokowi until belain kib disbanding perindo is the same even though people estimate that perindo will go to prabowo and psi to ganjar,really ppp gas sentiment jokowi behind ganjar declaration pdip declare ganjar guarantee jokowi belain kib disbanding perindo even though people estimate perindo go prabowo psi ganjar,"['really', 'ppp', 'gas', 'sentiment', 'jokowi', 'behind', 'ganjar', 'declaration', 'pdip', 'declare', 'ganjar', 'guarantee', 'jokowi', 'belain', 'kib', 'disbanding', 'perindo', 'even', 'though', 'people', 'estimate', 'perindo', 'go', 'prabowo', 'psi', 'ganjar']","['realli', 'ppp', 'ga', 'sentiment', 'jokowi', 'behind', 'ganjar', 'declar', 'pdip', 'declar', 'ganjar', 'guarante', 'jokowi', 'belain', 'kib', 'disband', 'perindo', 'even', 'though', 'peopl', 'estim', 'perindo', 'go', 'prabowo', 'psi', 'ganjar']",realli ppp ga sentiment jokowi behind ganjar declar pdip declar ganjar guarante jokowi belain kib disband perindo even though peopl estim perindo go prabowo psi ganjar,positive,0.9999997
Sun Mar 24 12:44:26 +0000 2024,perindo,@Miduk17 Sibuk ngurusin kubu lawan kubu sendiri PPP perindo yang gak lolos parlemen malah dicuekin.....torus...torus,@Midk17 busy taking care of the stronghold of the stronghold of PPP Perindo who did not pass the parliament instead was ignored ..... Torus ... Torus,busy taking care of the stronghold of the stronghold of PPP Perindo who did not pass the parliament instead was ignored Torus Torus,busy taking care of the stronghold of the stronghold of ppp perindo who did not pass the parliament instead was ignored torus torus,busy taking care stronghold stronghold ppp perindo pass parliament instead ignored torus torus,"['busy', 'taking', 'care', 'stronghold', 'stronghold', 'ppp', 'perindo', 'pass', 'parliament', 'instead', 'ignored', 'torus', 'torus']","['busi', 'take', 'care', 'stronghold', 'stronghold', 'ppp', 'perindo', 'pass', 'parliament', 'instead', 'ignor', 'toru', 'toru']",busi take care stronghold stronghold ppp perindo pass parliament instead ignor toru toru,positive,1
Sun Mar 24 11:19:19 +0000 2024,perindo,Todung didampingi Ketua TPN Ganjar Mahfud Arsjad Rasjid Sekretaris Jenderal Partai Demokrasi Indonesia Perjuangan (PDI-P) Hasto Kristiyanto dan Sekjen Partai Persatuan Indonesia (Perindo) Ahmad Rofiq.,Todung was accompanied by TPN Chair Ganjar Mahfud Arsjad Rasjid Secretary General of the Indonesian Democratic Party of Struggle (PDI-P) Hasto Kristiyanto and Secretary General of the Indonesian Unity Party (Perindo) Ahmad Rofiq.,Todung was accompanied by TPN Chair Ganjar Mahfud Arsjad Rasjid Secretary General of the Indonesian Democratic Party of Struggle PDI P Hasto Kristiyanto and Secretary General of the Indonesian Unity Party Perindo Ahmad Rofiq,todung was accompanied by tpn chair ganjar mahfud arsjad rasjid secretary general of the indonesian democratic party of struggle pdi p hasto kristiyanto and secretary general of the indonesian unity party perindo ahmad rofiq,todung accompanied tpn chair ganjar mahfud arsjad rasjid secretary general indonesian democratic party struggle pdi p hasto kristiyanto secretary general indonesian unity party perindo ahmad rofiq,"['todung', 'accompanied', 'tpn', 'chair', 'ganjar', 'mahfud', 'arsjad', 'rasjid', 'secretary', 'general', 'indonesian', 'democratic', 'party', 'struggle', 'pdi', 'p', 'hasto', 'kristiyanto', 'secretary', 'general', 'indonesian', 'unity', 'party', 'perindo', 'ahmad', 'rofiq']","['todung', 'accompani', 'tpn', 'chair', 'ganjar', 'mahfud', 'arsjad', 'rasjid', 'secretari', 'gener', 'indonesian', 'democrat', 'parti', 'struggl', 'pdi', 'p', 'hasto', 'kristiyanto', 'secretari', 'gener', 'indonesian', 'uniti', 'parti', 'perindo', 'ahmad', 'rofiq']",todung accompani tpn chair ganjar mahfud arsjad rasjid secretari gener indonesian democrat parti struggl pdi p hasto kristiyanto secretari gener indonesian uniti parti perindo ahmad rofiq,positive,0.99999744
Sun Mar 24 09:34:29 +0000 2024,perindo,Partai Garda Republik Indonesia (Garuda) Partai Hati Nurani Rakyat (Hanura) dan Partai Persatuan Indonesia (Perindo) mengajukan permohonan perkara Perselisihan Hasil Pemilihan Umum (PHPU) DPRD Tahun 2024 ke Mahkamah Konstitusi (MK) pada Sabtu (23/3). (1/2) https://t.co/trrK6tnKl2,The Garda Party of the Republic of Indonesia (Garuda) of the People's Conscience Party (Hanura) and the Indonesian Unity Party (Perindo) submitted a request for the Disputes of the General Election (PHPU) of the 2024 DPRD to the Constitutional Court (MK) on Saturday (23/3).(1/2) https://t.co/trk6tnkl2,The Garda Party of the Republic of Indonesia Garuda of the People s Conscience Party Hanura and the Indonesian Unity Party Perindo submitted a request for the Disputes of the General Election PHPU of the  DPRD to the Constitutional Court MK on Saturday     https t co trktnkl,the garda party of the republic of indonesia garuda of the people s conscience party hanura and the indonesian unity party perindo submitted a request for the disputes of the general election phpu of the  dprd to the constitutional court mk on saturday     https t co trktnkl,garda party republic indonesia garuda people conscience party hanura indonesian unity party perindo submitted request disputes general election phpu dprd constitutional court mk saturday https co trktnkl,"['garda', 'party', 'republic', 'indonesia', 'garuda', 'people', 'conscience', 'party', 'hanura', 'indonesian', 'unity', 'party', 'perindo', 'submitted', 'request', 'disputes', 'general', 'election', 'phpu', 'dprd', 'constitutional', 'court', 'mk', 'saturday', 'https', 'co', 'trktnkl']","['garda', 'parti', 'republ', 'indonesia', 'garuda', 'peopl', 'conscienc', 'parti', 'hanura', 'indonesian', 'uniti', 'parti', 'perindo', 'submit', 'request', 'disput', 'gener', 'elect', 'phpu', 'dprd', 'constitut', 'court', 'mk', 'saturday', 'http', 'co', 'trktnkl']",garda parti republ indonesia garuda peopl conscienc parti hanura indonesian uniti parti perindo submit request disput gener elect phpu dprd constitut court mk saturday http co trktnkl,positive,1
Sun Mar 24 08:31:15 +0000 2024,perindo,@zen_sulendro @ganjarpranowo @madarkham Komen ter tolol! Lu liat dari presentase? Suara pdip nasional 25 juta suara Ganjar 27 juta. Banyak siapa? Artinya msh banyak Pak Ganjar dan pasti partai juga sudah bekerja. Selisih 2 juta-an suara ini bisa jadi voters PPP ( PPP sendiri jelas kepecah ) Hanura Perindo Relawan,@zen_sulendro @Ganjarpranowo @madarkham Comments Terbat!You see from the percentage?National PDIP votes 25 million votes Ganjar 27 million.Who's a lot?This means that there are still many Mr. Ganjar and surely the party has also worked.The difference of 2 million votes could be a voters of PPP (PPP itself is clearly Brace) Hanura Perindo Volunteers,Comments Terbat You see from the percentage National PDIP votes  million votes Ganjar  million Who s a lot This means that there are still many Mr Ganjar and surely the party has also worked The difference of  million votes could be a voters of PPP PPP itself is clearly Brace Hanura Perindo Volunteers,comments terbat you see from the percentage national pdip votes  million votes ganjar  million who s a lot this means that there are still many mr ganjar and surely the party has also worked the difference of  million votes could be a voters of ppp ppp itself is clearly brace hanura perindo volunteers,comments terbat see percentage national pdip votes million votes ganjar million lot means still many mr ganjar surely party also worked difference million votes could voters ppp ppp clearly brace hanura perindo volunteers,"['comments', 'terbat', 'see', 'percentage', 'national', 'pdip', 'votes', 'million', 'votes', 'ganjar', 'million', 'lot', 'means', 'still', 'many', 'mr', 'ganjar', 'surely', 'party', 'also', 'worked', 'difference', 'million', 'votes', 'could', 'voters', 'ppp', 'ppp', 'clearly', 'brace', 'hanura', 'perindo', 'volunteers']","['comment', 'terbat', 'see', 'percentag', 'nation', 'pdip', 'vote', 'million', 'vote', 'ganjar', 'million', 'lot', 'mean', 'still', 'mani', 'mr', 'ganjar', 'sure', 'parti', 'also', 'work', 'differ', 'million', 'vote', 'could', 'voter', 'ppp', 'ppp', 'clearli', 'brace', 'hanura', 'perindo', 'volunt']",comment terbat see percentag nation pdip vote million vote ganjar million lot mean still mani mr ganjar sure parti also work differ million vote could voter ppp ppp clearli brace hanura perindo volunt,positive,0.53442985
Sun Mar 24 07:55:37 +0000 2024,perindo,@purwantoraharjo @ratpurba @ch_chotimah2 Yah diatas HANURA sama PERINDO sih ... tp tetep dibawah PPP ... ,@purwantoraharjo @ratpurba @ch_chotimah2 well above hanura and Perindo ... but still under ppp ...,well above hanura and Perindo but still under ppp,well above hanura and perindo but still under ppp,well hanura perindo still ppp,"['well', 'hanura', 'perindo', 'still', 'ppp']","['well', 'hanura', 'perindo', 'still', 'ppp']",well hanura perindo still ppp,positive,0.9999727
Sun Mar 24 07:54:38 +0000 2024,perindo,@DavidtDmx @ratpurba @ch_chotimah2 Jumlah pemilih PSI meningkat loh dari 2019 PDIP meningkat ? HANURA ? PERINDO ? PPP ... ternyata pilihan capres PDIP tanpa embel2 JOKOWI jadi gimana gitu ya ?,@Davidtdmx @ratpurba @ch_chotimah2 The number of PSI voters increased from 2019 PDIP increased?Hanura?Perindo?Ppp ... It turns out that the choice of PDIP presidential candidates without Jokowi's frills so what do I do?,The number of PSI voters increased from  PDIP increased Hanura Perindo Ppp It turns out that the choice of PDIP presidential candidates without Jokowi s frills so what do I do,the number of psi voters increased from  pdip increased hanura perindo ppp it turns out that the choice of pdip presidential candidates without jokowi s frills so what do i do,number psi voters increased pdip increased hanura perindo ppp turns choice pdip presidential candidates without jokowi frills,"['number', 'psi', 'voters', 'increased', 'pdip', 'increased', 'hanura', 'perindo', 'ppp', 'turns', 'choice', 'pdip', 'presidential', 'candidates', 'without', 'jokowi', 'frills']","['number', 'psi', 'voter', 'increas', 'pdip', 'increas', 'hanura', 'perindo', 'ppp', 'turn', 'choic', 'pdip', 'presidenti', 'candid', 'without', 'jokowi', 'frill']",number psi voter increas pdip increas hanura perindo ppp turn choic pdip presidenti candid without jokowi frill,positive,0.9994269
Sun Mar 24 07:27:33 +0000 2024,perindo,Nah tuh... gabung aja kelen. Perindo psi gelora,Well ... just join keen.Perindo Psi Gelora,Well just join keen Perindo Psi Gelora,well just join keen perindo psi gelora,well join keen perindo psi gelora,"['well', 'join', 'keen', 'perindo', 'psi', 'gelora']","['well', 'join', 'keen', 'perindo', 'psi', 'gelora']",well join keen perindo psi gelora,positive,1
Sun Mar 24 07:17:12 +0000 2024,perindo,@zy_zy_its_me karena dalam Pilpres cuma dapet 16% maka dimasa depan partai2 lain akan takut koalisi dg PDIP krn tidak ada benefitnya malah rugi krn suara turun spt Perindo dan PPP dan itu akibat manuver Ganjar yg utamakan kesombongan dan pencitraan berlebihan shg rakyat muak. https://t.co/h1EL82ARK4,"@zy_zy_its_me Because in the presidential election only get 16%, then in the future other parties will be afraid of the coalition with PDIP because there is no benefit instead of loss because the votes go down such as Perindo and PPP and that is due to the priority maneuvering of arrogance and excessive imaging.https://t.co/h1el82ark4",Because in the presidential election only get  then in the future other parties will be afraid of the coalition with PDIP because there is no benefit instead of loss because the votes go down such as Perindo and PPP and that is due to the priority maneuvering of arrogance and excessive imaging https t co helark,because in the presidential election only get  then in the future other parties will be afraid of the coalition with pdip because there is no benefit instead of loss because the votes go down such as perindo and ppp and that is due to the priority maneuvering of arrogance and excessive imaging https t co helark,presidential election get future parties afraid coalition pdip benefit instead loss votes go perindo ppp due priority maneuvering arrogance excessive imaging https co helark,"['presidential', 'election', 'get', 'future', 'parties', 'afraid', 'coalition', 'pdip', 'benefit', 'instead', 'loss', 'votes', 'go', 'perindo', 'ppp', 'due', 'priority', 'maneuvering', 'arrogance', 'excessive', 'imaging', 'https', 'co', 'helark']","['presidenti', 'elect', 'get', 'futur', 'parti', 'afraid', 'coalit', 'pdip', 'benefit', 'instead', 'loss', 'vote', 'go', 'perindo', 'ppp', 'due', 'prioriti', 'maneuv', 'arrog', 'excess', 'imag', 'http', 'co', 'helark']",presidenti elect get futur parti afraid coalit pdip benefit instead loss vote go perindo ppp due prioriti maneuv arrog excess imag http co helark,positive,0.9999848
Sun Mar 24 06:50:36 +0000 2024,perindo,@odseung @jwaegiya kita bikin flag perindo juga bisa ini,@odseung @jwagieya we can make this Perindo flag too,we can make this Perindo flag too,we can make this perindo flag too,make perindo flag,"['make', 'perindo', 'flag']","['make', 'perindo', 'flag']",make perindo flag,negative,0.16068372
Sun Mar 24 06:45:19 +0000 2024,perindo,Ahh biasa lah.!!! Jangankan PSI &amp; PERINDO - PPP sbg Lembaga Parpol yg JAUH LEBIH SENIOR aja NYUNGSEP gitu toh.?!!!! Gitu loh.,Ahh ordinary. !!!Let alone psi & amp;Perindo - PPP as a far more senior political party institution just like that.? !!!!That's it.,Ahh ordinary Let alone psi amp Perindo PPP as a far more senior political party institution just like that That s it,ahh ordinary let alone psi amp perindo ppp as a far more senior political party institution just like that that s it,ahh ordinary let alone psi amp perindo ppp far senior political party institution like,"['ahh', 'ordinary', 'let', 'alone', 'psi', 'amp', 'perindo', 'ppp', 'far', 'senior', 'political', 'party', 'institution', 'like']","['ahh', 'ordinari', 'let', 'alon', 'psi', 'amp', 'perindo', 'ppp', 'far', 'senior', 'polit', 'parti', 'institut', 'like']",ahh ordinari let alon psi amp perindo ppp far senior polit parti institut like,positive,0.99971557
Sun Mar 24 06:33:12 +0000 2024,perindo,Wuih Perindo ,Wow Perindo,Wow Perindo,wow perindo,wow perindo,"['wow', 'perindo']","['wow', 'perindo']",wow perindo,negative,5.59E-05
Sun Mar 24 06:23:50 +0000 2024,perindo,@wongmlaku karena Pilpres cuma dapet 16% maka dimasa depan partai2 lain akan takut koalisi dg PDIP krn tidak ada benefitnya malah rugi krn suara turun spt Perindo dan PPP dan itu akibat manuver Ganjar yg utamakan kesombongan dan pencitraan berlebihan shg rakyat muak.,"@wongmlaku because the presidential election only gets 16%, in the future other parties will be afraid of the coalition with PDIP because there is no benefit instead loss because the votes fall like Perindo and PPP and that is due to the maneuver of Ganjar who prioritizes arrogance and excessive imaging that the people are fed up.",because the presidential election only gets  in the future other parties will be afraid of the coalition with PDIP because there is no benefit instead loss because the votes fall like Perindo and PPP and that is due to the maneuver of Ganjar who prioritizes arrogance and excessive imaging that the people are fed up,because the presidential election only gets  in the future other parties will be afraid of the coalition with pdip because there is no benefit instead loss because the votes fall like perindo and ppp and that is due to the maneuver of ganjar who prioritizes arrogance and excessive imaging that the people are fed up,presidential election gets future parties afraid coalition pdip benefit instead loss votes fall like perindo ppp due maneuver ganjar prioritizes arrogance excessive imaging people fed,"['presidential', 'election', 'gets', 'future', 'parties', 'afraid', 'coalition', 'pdip', 'benefit', 'instead', 'loss', 'votes', 'fall', 'like', 'perindo', 'ppp', 'due', 'maneuver', 'ganjar', 'prioritizes', 'arrogance', 'excessive', 'imaging', 'people', 'fed']","['presidenti', 'elect', 'get', 'futur', 'parti', 'afraid', 'coalit', 'pdip', 'benefit', 'instead', 'loss', 'vote', 'fall', 'like', 'perindo', 'ppp', 'due', 'maneuv', 'ganjar', 'priorit', 'arrog', 'excess', 'imag', 'peopl', 'fed']",presidenti elect get futur parti afraid coalit pdip benefit instead loss vote fall like perindo ppp due maneuv ganjar priorit arrog excess imag peopl fed,positive,0.99992436
Sun Mar 24 06:23:02 +0000 2024,perindo,@mas_veel karena Pilpres cuma dapet 16% maka dimasa depan partai2 lain akan takut koalisi dg PDIP krn tidak ada benefitnya malah rugi krn suara turun spt Perindo dan PPP dan itu akibat manuver Ganjar yg utamakan kesombongan dan pencitraan berlebihan shg rakyat muak.,"@mas_veel because the presidential election only gets 16%, in the future other parties will be afraid of the coalition with PDIP because there is no benefit instead loss because the votes dropped like Perindo and PPP and that is due to the priority maneuvering of arrogance and excessive imaging that people are fed up.",because the presidential election only gets  in the future other parties will be afraid of the coalition with PDIP because there is no benefit instead loss because the votes dropped like Perindo and PPP and that is due to the priority maneuvering of arrogance and excessive imaging that people are fed up,because the presidential election only gets  in the future other parties will be afraid of the coalition with pdip because there is no benefit instead loss because the votes dropped like perindo and ppp and that is due to the priority maneuvering of arrogance and excessive imaging that people are fed up,presidential election gets future parties afraid coalition pdip benefit instead loss votes dropped like perindo ppp due priority maneuvering arrogance excessive imaging people fed,"['presidential', 'election', 'gets', 'future', 'parties', 'afraid', 'coalition', 'pdip', 'benefit', 'instead', 'loss', 'votes', 'dropped', 'like', 'perindo', 'ppp', 'due', 'priority', 'maneuvering', 'arrogance', 'excessive', 'imaging', 'people', 'fed']","['presidenti', 'elect', 'get', 'futur', 'parti', 'afraid', 'coalit', 'pdip', 'benefit', 'instead', 'loss', 'vote', 'drop', 'like', 'perindo', 'ppp', 'due', 'prioriti', 'maneuv', 'arrog', 'excess', 'imag', 'peopl', 'fed']",presidenti elect get futur parti afraid coalit pdip benefit instead loss vote drop like perindo ppp due prioriti maneuv arrog excess imag peopl fed,positive,0.9999903
Sun Mar 24 05:44:00 +0000 2024,perindo,@imntbuzzer @kompascom Bodo amat sama perindo,@imntbuzzer @kompascom bodo is very the same as Perindo,bodo is very the same as Perindo,bodo is very the same as perindo,bodo perindo,"['bodo', 'perindo']","['bodo', 'perindo']",bodo perindo,negative,5.26E-08
Sun Mar 24 05:18:59 +0000 2024,perindo,PPP resmi dukung GP =&gt; April 2023 Perindo resmi dukung GP =&gt; Juni 2023 Hanura resmi dukung GP =&gt; Agustus 2023 Prabowo-Gibran daftar pilpres =&gt; Sekitar akhir Oktober 2023,PPP Officially Supports GP = & GT;April 2023 Perindo Officially Supports GP = & GT;June 2023 Hanura officially supports GP = & GT;August 2023 Prabowo-Gibran List of Presidential Election = & GT;Around the end of October 2023,PPP Officially Supports GP GT April  Perindo Officially Supports GP GT June  Hanura officially supports GP GT August  Prabowo Gibran List of Presidential Election GT Around the end of October ,ppp officially supports gp gt april  perindo officially supports gp gt june  hanura officially supports gp gt august  prabowo gibran list of presidential election gt around the end of october ,ppp officially supports gp gt april perindo officially supports gp gt june hanura officially supports gp gt august prabowo gibran list presidential election gt around end october,"['ppp', 'officially', 'supports', 'gp', 'gt', 'april', 'perindo', 'officially', 'supports', 'gp', 'gt', 'june', 'hanura', 'officially', 'supports', 'gp', 'gt', 'august', 'prabowo', 'gibran', 'list', 'presidential', 'election', 'gt', 'around', 'end', 'october']","['ppp', 'offici', 'support', 'gp', 'gt', 'april', 'perindo', 'offici', 'support', 'gp', 'gt', 'june', 'hanura', 'offici', 'support', 'gp', 'gt', 'august', 'prabowo', 'gibran', 'list', 'presidenti', 'elect', 'gt', 'around', 'end', 'octob']",ppp offici support gp gt april perindo offici support gp gt june hanura offici support gp gt august prabowo gibran list presidenti elect gt around end octob,positive,0.8656884
Sun Mar 24 04:55:46 +0000 2024,perindo,@atsarisursula Mars Yalal waton atau nggak sang surya jangan mars perindo kalah soalnya,"@atsarisursula mars yalal waton or not the sun, don't Mars Perindo loses the problem",mars yalal waton or not the sun don t Mars Perindo loses the problem,mars yalal waton or not the sun don t mars perindo loses the problem,mars yalal waton sun mars perindo loses problem,"['mars', 'yalal', 'waton', 'sun', 'mars', 'perindo', 'loses', 'problem']","['mar', 'yalal', 'waton', 'sun', 'mar', 'perindo', 'lose', 'problem']",mar yalal waton sun mar perindo lose problem,negative,2.59E-05
Sun Mar 24 03:20:29 +0000 2024,perindo,@anismatta Rakyat Indonesia blm berminat dengan partai2 baru pak. Mau dukung 01 02 03 sama aja tetap gak diminati. Jadi kalo ada yg bilang alasan tak lolosnya adalah unsur pak fahri itu mah hanya meluapkan kekesalannya aja. Partai ummat perindo psi juga jeblok semua.,"@anismatta Indonesian people have not been interested in new parties, sir.Want to support 01 02 03 the same is still not in demand.So if someone says the reason for not escaping is that the element of Mr. Fahri is just venting his frustration.The Perindo PSI Ummah Party also dropped all.",Indonesian people have not been interested in new parties sir Want to support    the same is still not in demand So if someone says the reason for not escaping is that the element of Mr Fahri is just venting his frustration The Perindo PSI Ummah Party also dropped all,indonesian people have not been interested in new parties sir want to support    the same is still not in demand so if someone says the reason for not escaping is that the element of mr fahri is just venting his frustration the perindo psi ummah party also dropped all,indonesian people interested new parties sir want support still demand someone says reason escaping element mr fahri venting frustration perindo psi ummah party also dropped,"['indonesian', 'people', 'interested', 'new', 'parties', 'sir', 'want', 'support', 'still', 'demand', 'someone', 'says', 'reason', 'escaping', 'element', 'mr', 'fahri', 'venting', 'frustration', 'perindo', 'psi', 'ummah', 'party', 'also', 'dropped']","['indonesian', 'peopl', 'interest', 'new', 'parti', 'sir', 'want', 'support', 'still', 'demand', 'someon', 'say', 'reason', 'escap', 'element', 'mr', 'fahri', 'vent', 'frustrat', 'perindo', 'psi', 'ummah', 'parti', 'also', 'drop']",indonesian peopl interest new parti sir want support still demand someon say reason escap element mr fahri vent frustrat perindo psi ummah parti also drop,positive,0.9999996
Sun Mar 24 02:56:07 +0000 2024,perindo,Ayat2Cinta Vokal: Ahmadhusein5+Rossa910 YouTube Ahmadhusein5 https://t.co/1mqpnSm85w lewat @YouTube,Ayat2Cinta Vocal: Ahmadhusein5+Rossa910 Youtube Ahmadhusein5 https://t.co/1mqpnsm85W via @youtube,AyatCinta Vocal Ahmadhusein Rossa Youtube Ahmadhusein https t co mqpnsmW via,ayatcinta vocal ahmadhusein rossa youtube ahmadhusein https t co mqpnsmw via,ayatcinta vocal ahmadhusein rossa youtube ahmadhusein https co mqpnsmw via,"['ayatcinta', 'vocal', 'ahmadhusein', 'rossa', 'youtube', 'ahmadhusein', 'https', 'co', 'mqpnsmw', 'via']","['ayatcinta', 'vocal', 'ahmadhusein', 'rossa', 'youtub', 'ahmadhusein', 'http', 'co', 'mqpnsmw', 'via']",ayatcinta vocal ahmadhusein rossa youtub ahmadhusein http co mqpnsmw via,positive,0.9999978
Sun Mar 24 02:17:02 +0000 2024,perindo,Wkwkwk gorengan chef perindo ,Wkwkwk fried food chef perindo,Wkwkwk fried food chef perindo,wkwkwk fried food chef perindo,wkwkwk fried food chef perindo,"['wkwkwk', 'fried', 'food', 'chef', 'perindo']","['wkwkwk', 'fri', 'food', 'chef', 'perindo']",wkwkwk fri food chef perindo,positive,1
